nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,Label
0.44189462065696716,0.9297108054161072,-0.03633510321378708,0.4500640034675598,0.9325875639915466,-0.0740145742893219,0.4524552822113037,0.9293336868286133,-0.07405468076467514,0.45520734786987305,0.925444483757019,-0.07401981949806213,0.44208085536956787,0.9411212205886841,-0.06935431063175201,0.43936407566070557,0.94349205493927,-0.06937837600708008,0.43664929270744324,0.9457717537879944,-0.06953535228967667,0.45275357365608215,0.9148047566413879,-0.1619272232055664,0.4268348515033722,0.9422683715820312,-0.1420980840921402,0.44022229313850403,0.9146438837051392,-0.05641826242208481,0.4316762685775757,0.9254732131958008,-0.05049176886677742,0.44148385524749756,0.8387729525566101,-0.15289124846458435,0.35259386897087097,0.9157387614250183,-0.14503194391727448,0.448900043964386,0.7898858189582825,-0.05050475895404816,0.3039761185646057,0.8697410821914673,-0.005312569439411163,0.484219491481781,0.8492926955223083,0.07916949689388275,0.319511353969574,0.8557971119880676,0.15311895310878754,0.4977869391441345,0.8546151518821716,0.0782623365521431,0.3169483542442322,0.8507237434387207,0.16213536262512207,0.494286447763443,0.8650324940681458,0.07941637188196182,0.3256382942199707,0.8489654660224915,0.14647036790847778,0.48633265495300293,0.8638578057289124,0.08281222730875015,0.3293495178222656,0.8478113412857056,0.14994093775749207,0.3350389897823334,0.7150530219078064,0.014311792328953743,0.29103246331214905,0.7563528418540955,-0.014569759368896484,0.3166753947734833,0.6908242106437683,0.36368587613105774,0.27177003026008606,0.7179260849952698,0.3075219392776489,0.2640056610107422,0.6282814145088196,0.5805491209030151,0.225330650806427,0.6468322277069092,0.5165594220161438,0.253079891204834,0.6147639751434326,0.6069157123565674,0.22111529111862183,0.6296346783638,0.5419827699661255,0.26840656995773315,0.6330179572105408,0.6287831664085388,0.2200770527124405,0.6524913907051086,0.5562434792518616,fall
0.4845839738845825,0.5007822513580322,0.11326896399259567,0.4991554319858551,0.5009782314300537,0.08263910561800003,0.4999582767486572,0.4966868758201599,0.08275887370109558,0.5002120733261108,0.49201977252960205,0.08281436562538147,0.4986456632614136,0.5158447623252869,0.08768579363822937,0.49838611483573914,0.5204278230667114,0.08769574016332626,0.49797511100769043,0.5256708264350891,0.08760181069374084,0.4961787462234497,0.48600074648857117,-0.020404236391186714,0.49278005957603455,0.5298482179641724,0.0018559112213551998,0.48643064498901367,0.4975983202457428,0.08273347467184067,0.48531872034072876,0.5144352316856384,0.08880124241113663,0.47029510140419006,0.4357263743877411,-0.06847003847360611,0.44904038310050964,0.5564827919006348,0.009797919541597366,0.5068301558494568,0.4429030418395996,-0.04507071152329445,0.4222745895385742,0.5134572386741638,0.05598553270101547,0.5459890961647034,0.4847019612789154,0.003091490361839533,0.4448755383491516,0.4554150700569153,0.0896480455994606,0.5583367347717285,0.49164673686027527,-0.009547491557896137,0.44835370779037476,0.4563418924808502,0.08980099856853485,0.5582366585731506,0.49974173307418823,-0.011450311169028282,0.4505655765533447,0.4442425072193146,0.07567097991704941,0.5531890988349915,0.5014544129371643,0.0008329476113431156,0.4496150612831116,0.4425424635410309,0.08391594886779785,0.3402739465236664,0.4479924142360687,-0.02948090061545372,0.3251149654388428,0.5393846035003662,0.02916737087070942,0.4393886923789978,0.4083922803401947,0.13172057271003723,0.41900545358657837,0.5424193739891052,0.2435164600610733,0.46766650676727295,0.43842482566833496,0.3322910964488983,0.4479605555534363,0.5363578200340271,0.4660790264606476,0.46966156363487244,0.44449204206466675,0.3519337475299835,0.45179158449172974,0.5334003567695618,0.48976558446884155,0.48999935388565063,0.44077780842781067,0.3260829448699951,0.4619803726673126,0.5289028882980347,0.4682888984680176,fall
0.29839226603507996,0.5267176032066345,-0.22847434878349304,0.2780320644378662,0.5226839780807495,-0.24990354478359222,0.27722597122192383,0.5145987868309021,-0.2499251514673233,0.27621588110923767,0.506225049495697,-0.2500884532928467,0.27744925022125244,0.5382272005081177,-0.21927642822265625,0.27638542652130127,0.5412392020225525,-0.2194332480430603,0.27525243163108826,0.5442878007888794,-0.21954725682735443,0.2701249122619629,0.4627099335193634,-0.28952062129974365,0.26533064246177673,0.5064772963523865,-0.14664874970912933,0.3120853900909424,0.500373363494873,-0.23530226945877075,0.3111639618873596,0.5195832252502441,-0.19413317739963531,0.33981895446777344,0.3721238970756531,-0.32868391275405884,0.3072997033596039,0.43961796164512634,-0.05959141626954079,0.4149332046508789,0.5656816959381104,-0.4161064028739929,0.24294064939022064,0.5905763506889343,-0.023577453568577766,0.325672447681427,0.6795050501823425,-0.3913508355617523,0.14541536569595337,0.780955970287323,-0.10611356049776077,0.2909856140613556,0.725340723991394,-0.4367515444755554,0.11707371473312378,0.8334652781486511,-0.13877932727336884,0.2787698209285736,0.7185556292533875,-0.4324641823768616,0.11440953612327576,0.8317058682441711,-0.15294672548770905,0.250337690114975,0.6886270046234131,-0.3907652497291565,0.12217685580253601,0.8196593523025513,-0.11838794499635696,0.5732618570327759,0.21403728425502777,-0.10435837507247925,0.5594289898872375,0.25659874081611633,0.10452593863010406,0.7189977765083313,0.4610689580440521,-0.17135308682918549,0.6659563779830933,0.2588307857513428,0.36550596356391907,0.8809019327163696,0.37881702184677124,-0.16251850128173828,0.7132390141487122,0.12120482325553894,0.5422215461730957,0.8961485028266907,0.3504073917865753,-0.1588558852672577,0.7184738516807556,0.0925699919462204,0.5609227418899536,0.944136381149292,0.4791209399700165,-0.17213933169841766,0.7740755081176758,0.12418846040964127,0.5911538600921631,fall
0.29089802503585815,0.5809282660484314,-0.4913191795349121,0.2729247510433197,0.5861563086509705,-0.48031216859817505,0.26809194684028625,0.5807603001594543,-0.4803372025489807,0.26320236921310425,0.5764376521110535,-0.4804436266422272,0.2867578864097595,0.606092631816864,-0.4888303577899933,0.2909068465232849,0.6136865615844727,-0.4888724088668823,0.2945028245449066,0.620652973651886,-0.4889378249645233,0.25815796852111816,0.5734063982963562,-0.3445037305355072,0.30070438981056213,0.6308296918869019,-0.3769671320915222,0.2951212525367737,0.5597200989723206,-0.4331897497177124,0.3103634715080261,0.5806417465209961,-0.44237151741981506,0.2834196984767914,0.5167869329452515,-0.15572871267795563,0.3747206926345825,0.6143686175346375,-0.34628212451934814,0.3664821684360504,0.5273157954216003,0.12442008405923843,0.48371315002441406,0.6561798453330994,-0.3868788778781891,0.4293391704559326,0.4874888062477112,0.3512004017829895,0.5717850923538208,0.7267980575561523,-0.4264962375164032,0.4412263035774231,0.47504714131355286,0.3964332938194275,0.598712682723999,0.7503616809844971,-0.4285295009613037,0.4481724202632904,0.4793500602245331,0.3790633976459503,0.5966399312019348,0.7528223991394043,-0.45545920729637146,0.44914552569389343,0.4841586947441101,0.35048896074295044,0.5890512466430664,0.7427676916122437,-0.43545201420783997,0.5209301710128784,0.47916561365127563,0.06885926425457001,0.54225754737854,0.5598837733268738,-0.06924233585596085,0.6347948312759399,0.39317068457603455,-0.02390139177441597,0.6854811310768127,0.5307143330574036,-0.051678989082574844,0.7165679931640625,0.5925577878952026,0.10228469222784042,0.8376168608665466,0.5135478377342224,-0.01379722822457552,0.712537944316864,0.6380282640457153,0.11736647039651871,0.8579187989234924,0.5374942421913147,-0.00748091796413064,0.7883251905441284,0.6054009795188904,0.11608760803937912,0.8957668542861938,0.46198898553848267,-0.0738258808851242,fall
0.2785639762878418,0.5890705585479736,-0.3581772446632385,0.2715798318386078,0.5547717213630676,-0.36576634645462036,0.2753147780895233,0.5457249879837036,-0.36578303575515747,0.28001633286476135,0.5346393585205078,-0.36603596806526184,0.2654731571674347,0.5678519010543823,-0.3345492482185364,0.2643825113773346,0.5689245462417603,-0.33471372723579407,0.2634071409702301,0.5697739124298096,-0.33472198247909546,0.3053991198539734,0.49962282180786133,-0.35708341002464294,0.2803894579410553,0.5446415543556213,-0.21756266057491302,0.30526378750801086,0.5918166637420654,-0.3503705561161041,0.2966160476207733,0.6052953004837036,-0.31034496426582336,0.4576714038848877,0.47525641322135925,-0.3491433560848236,0.3556855320930481,0.50187748670578,-0.08760093152523041,0.6293323040008545,0.4347589313983917,-0.3741827607154846,0.34317347407341003,0.5443682670593262,0.1292617917060852,0.5657994151115417,0.6416751742362976,-0.4331250786781311,0.19874584674835205,0.6174375414848328,0.29509109258651733,0.5376663208007812,0.6798784732818604,-0.47696083784103394,0.16588419675827026,0.6399202942848206,0.2943617105484009,0.5142941474914551,0.67610764503479,-0.460228830575943,0.1679084300994873,0.6379068493843079,0.2814922332763672,0.5189933776855469,0.6651936769485474,-0.4289356470108032,0.18459361791610718,0.6316132545471191,0.2896760404109955,0.7007067203521729,0.41436535120010376,-0.10223013162612915,0.6438249945640564,0.4037889540195465,0.10208549350500107,0.8458119630813599,0.2466493546962738,0.10431011766195297,0.7815858125686646,0.22189052402973175,0.29244089126586914,0.9209428429603577,0.06017249822616577,0.24431642889976501,0.853955864906311,0.11278989166021347,0.5129697918891907,0.9216066598892212,0.016346603631973267,0.26390108466148376,0.8646137118339539,0.08869630098342896,0.5380786061286926,0.9578514695167542,0.1068914532661438,0.2341199517250061,0.9173203706741333,0.09504511952400208,0.5594528317451477,fall
0.7308407425880432,0.6554995179176331,-0.10328156501054764,0.7456095814704895,0.6421060562133789,-0.15991494059562683,0.7482210397720337,0.6386510729789734,-0.15997260808944702,0.7525156736373901,0.6297380328178406,-0.16002212464809418,0.7366878986358643,0.648929238319397,-0.15935243666172028,0.7329244613647461,0.6522710919380188,-0.15935976803302765,0.7288646697998047,0.6523681879043579,-0.15947970747947693,0.7487404346466064,0.6030046939849854,-0.2978154420852661,0.7186281681060791,0.6410166621208191,-0.2963670492172241,0.7227063179016113,0.6441259384155273,-0.1368502378463745,0.7128405570983887,0.6523131132125854,-0.13592390716075897,0.7016977071762085,0.4974654018878937,-0.2557985186576843,0.5669344663619995,0.6755659580230713,-0.2847502529621124,0.7183501720428467,0.4382919669151306,-0.10417608916759491,0.43559926748275757,0.777765154838562,-0.13213418424129486,0.8404805660247803,0.5494750142097473,0.027954980731010437,0.570759654045105,0.794093906879425,-0.023415736854076385,0.863510251045227,0.581411600112915,0.02346717193722725,0.6024765968322754,0.843565821647644,-0.04710182920098305,0.8427227735519409,0.5780250430107117,0.0033361336681991816,0.6235072612762451,0.8065851926803589,-0.05995747819542885,0.8303114175796509,0.5776383280754089,0.025505799800157547,0.6185144782066345,0.7761511206626892,-0.027266625314950943,0.41951143741607666,0.363818883895874,0.022184453904628754,0.3704642057418823,0.44451284408569336,-0.022132402285933495,0.3148600459098816,0.14491772651672363,0.2184724509716034,0.26393580436706543,0.2578354477882385,0.1814139485359192,0.15091270208358765,0.04602798447012901,0.4515412151813507,0.12484609335660934,0.0968698263168335,0.40508729219436646,0.12876492738723755,0.02055877447128296,0.47548094391822815,0.10264414548873901,0.060015469789505005,0.4275481402873993,0.13466063141822815,0.046748191118240356,0.45759961009025574,0.09986910223960876,0.10310079902410507,0.38767287135124207,fall
0.6092584133148193,0.593101978302002,-0.6603947281837463,0.6361114382743835,0.5968126058578491,-0.6645680069923401,0.6380600333213806,0.6080839037895203,-0.6648330688476562,0.639909029006958,0.6194315552711487,-0.6652497053146362,0.634143590927124,0.5590875744819641,-0.708358108997345,0.6359564065933228,0.5406751036643982,-0.7084538340568542,0.6377794742584229,0.5223832130432129,-0.70830899477005,0.6553558707237244,0.5789937973022461,-0.5720518231391907,0.6515543460845947,0.44599679112434387,-0.7568562030792236,0.6017404198646545,0.583124577999115,-0.6065215468406677,0.5969947576522827,0.5464149117469788,-0.6604404449462891,0.6505112648010254,0.5120006799697876,-0.3972300887107849,0.5541049242019653,0.2274763435125351,-0.669863760471344,0.5198196172714233,0.5814365148544312,-0.21879315376281738,0.3167850971221924,0.2529032826423645,-0.5406719446182251,0.48378658294677734,0.6984996795654297,-0.24693460762500763,0.3495379686355591,0.5548269748687744,-0.4704985022544861,0.4800950586795807,0.7255145311355591,-0.2643008530139923,0.3262854516506195,0.618466854095459,-0.5258896350860596,0.479125052690506,0.7403645515441895,-0.30453991889953613,0.3732251524925232,0.6423794031143188,-0.5170209407806396,0.4770437180995941,0.714734673500061,-0.2620324492454529,0.3858749568462372,0.6152334809303284,-0.46734094619750977,0.43643757700920105,0.29597896337509155,0.10413733124732971,0.39773938059806824,0.15137258172035217,-0.10339581221342087,0.20922520756721497,0.514350175857544,0.029367614537477493,0.1318289041519165,0.36498111486434937,-0.1723296344280243,0.12068924307823181,0.41128817200660706,0.5097453594207764,0.11892589926719666,0.28309306502342224,0.40249669551849365,0.1330348551273346,0.3669746518135071,0.5636089444160461,0.11173892021179199,0.24137765169143677,0.4713919162750244,0.006167292594909668,0.443629652261734,0.5828169584274292,0.01625964045524597,0.3066287040710449,0.5446481108665466,fall
0.2788503170013428,0.34076106548309326,-0.931544840335846,0.25004255771636963,0.28677603602409363,-0.9495170712471008,0.25216203927993774,0.26232588291168213,-0.9496352076530457,0.2547500729560852,0.24161392450332642,-0.9499920010566711,0.2462514191865921,0.3552372455596924,-0.8886334300041199,0.24571938812732697,0.37348005175590515,-0.8890509605407715,0.24510608613491058,0.3888182044029236,-0.8894256949424744,0.2781842350959778,0.17662569880485535,-0.8566925525665283,0.2660408616065979,0.37792643904685974,-0.5850037932395935,0.3307381868362427,0.2924477458000183,-0.8831049203872681,0.3222249150276184,0.3678949177265167,-0.8059988617897034,0.44200897216796875,0.07854461669921875,-0.8936139345169067,0.44230568408966064,0.3741488754749298,-0.20483392477035522,0.7761829495429993,0.285864919424057,-1.0251381397247314,0.7210480570793152,0.4540349841117859,-0.41061699390411377,0.7829797863960266,0.674318790435791,-1.0357617139816284,0.545184314250946,0.501492977142334,-0.9446898102760315,0.7838432192802429,0.790436863899231,-1.097957968711853,0.4782699942588806,0.4927971363067627,-1.0119178295135498,0.7346680760383606,0.7790540456771851,-1.0438202619552612,0.4548042416572571,0.49800264835357666,-0.9775774478912354,0.7328702211380005,0.7422516942024231,-1.0029178857803345,0.47640252113342285,0.48320457339286804,-0.94400554895401,0.8584497570991516,0.09612675756216049,-0.19149167835712433,0.8192556500434875,0.3004375100135803,0.19179858267307281,1.0527102947235107,0.2651197016239166,-0.3504200279712677,1.0347920656204224,0.4572266936302185,0.014869780279695988,1.3332382440567017,0.22413060069084167,0.27024075388908386,1.342423439025879,0.39260396361351013,0.4645358920097351,1.3729608058929443,0.17948918044567108,0.32390105724334717,1.3907746076583862,0.35700860619544983,0.5048346519470215,1.4575742483139038,0.33395916223526,0.13849131762981415,1.4591097831726074,0.48676154017448425,0.2803533673286438,fall
0.8225528001785278,0.5837892293930054,-0.4696672856807709,0.8331150412559509,0.6071435213088989,-0.4802594482898712,0.8303561210632324,0.6184955835342407,-0.4801732301712036,0.8270220756530762,0.6320261359214783,-0.48028048872947693,0.8389092683792114,0.5915646553039551,-0.44698965549468994,0.8407315015792847,0.5891072750091553,-0.44705021381378174,0.8427108526229858,0.5865441560745239,-0.447145938873291,0.810859203338623,0.667349100112915,-0.4226241111755371,0.8338967561721802,0.5946449041366577,-0.27775129675865173,0.7961567044258118,0.5943419337272644,-0.44117629528045654,0.8054153919219971,0.5749995708465576,-0.39967870712280273,0.7072733640670776,0.6891071796417236,-0.4341246485710144,0.7549179792404175,0.5784273147583008,-0.04023966193199158,0.5839011669158936,0.6303462386131287,-0.4467780590057373,0.6806938648223877,0.49234357476234436,0.11823156476020813,0.6073654890060425,0.44265472888946533,-0.4363608956336975,0.6229155659675598,0.388176828622818,0.08092805743217468,0.5956997871398926,0.3898220658302307,-0.4749258756637573,0.6052813529968262,0.3493085205554962,0.06945203989744186,0.6102404594421387,0.37908390164375305,-0.4739227890968323,0.6080340147018433,0.3464135527610779,0.029660038650035858,0.6143802404403687,0.39464741945266724,-0.43193426728248596,0.6123067140579224,0.36091291904449463,0.06283419579267502,0.5219801068305969,0.6556931138038635,-0.14292196929454803,0.5439530611038208,0.5798778533935547,0.14257754385471344,0.5380790829658508,0.37912383675575256,-0.31131839752197266,0.5479358434677124,0.35819628834724426,0.04309704527258873,0.3732895851135254,0.47387266159057617,-0.11574634909629822,0.3877549171447754,0.5274097919464111,0.1702805757522583,0.3498537540435791,0.5067883729934692,-0.08725595474243164,0.37320980429649353,0.5719472169876099,0.1860417127609253,0.3053244352340698,0.38048267364501953,-0.08407718688249588,0.31813615560531616,0.5079215168952942,0.17710533738136292,fall
0.4333808422088623,0.5523827075958252,-0.21486859023571014,0.4343990385532379,0.5376531481742859,-0.24684016406536102,0.43581587076187134,0.5373623371124268,-0.24692897498607635,0.4373861253261566,0.5370543003082275,-0.2469850331544876,0.43407946825027466,0.536230206489563,-0.20933687686920166,0.4352382719516754,0.5348594188690186,-0.20937946438789368,0.4366641938686371,0.5333707332611084,-0.2094281017780304,0.45497041940689087,0.5358669757843018,-0.3165939152240753,0.45483046770095825,0.5314881801605225,-0.1478956788778305,0.444932222366333,0.5658262968063354,-0.2317740023136139,0.44402551651000977,0.5639946460723877,-0.1830122023820877,0.4806351065635681,0.616212010383606,-0.38430678844451904,0.5031764507293701,0.5632754564285278,0.005803043954074383,0.4262733459472656,0.7209873199462891,-0.43105506896972656,0.4433740973472595,0.6475263833999634,0.1302734911441803,0.36352837085723877,0.8136304020881653,-0.41955533623695374,0.3898496627807617,0.7079435586929321,0.1490965634584427,0.34199464321136475,0.832923173904419,-0.47837772965431213,0.36987972259521484,0.7177110910415649,0.15867720544338226,0.33589887619018555,0.823952853679657,-0.45051151514053345,0.3649006187915802,0.7204316854476929,0.11164645850658417,0.34465402364730835,0.8175445795059204,-0.40976017713546753,0.37412452697753906,0.7210937738418579,0.1307448297739029,0.5791499018669128,0.7902262210845947,-0.12308631837368011,0.5923810601234436,0.7445193529129028,0.12294119596481323,0.5974425077438354,0.9427018761634827,0.033147841691970825,0.6105926632881165,0.8755933046340942,0.3354845345020294,0.7037411332130432,0.986608624458313,0.233729749917984,0.6775848269462585,0.9472452402114868,0.5600297451019287,0.7276488542556763,0.9816212058067322,0.2552286386489868,0.6939226388931274,0.9423768520355225,0.5852317214012146,0.696720540523529,1.046157717704773,0.23881785571575165,0.6782143712043762,0.9848350882530212,0.5822506546974182,fall
